PROJECTID;VALUE;ASSIGNEE;IS_DERIVED;POST_CODE1;PRODUCT;AUGRU;DISCIPLINE;ZZBESTURINGSTYPE;VESTIGING
101000204315;PD226285;503400;X;3328 MN;verzwaren_zekeringwissel;KA1;E;PROCES;S01
000031016692;PD189906;504449;;2913 LG;;N06;E;PROJECT;S05
101000189679;PD211593;602973;;3089 PW;verkoop_proces_uitvoering_projecten_verkoop_combi;KA1;E;PROJECT;S01
000031016679;PD189869;504449;;2913 LK;;N06;E;PROJECT;S05
000031016678;PD189867;504449;;2913 LK;;N06;E;PROJECT;S05
101000190471;PD212389;602973;;2995 AT;wb_>5_aanleg_e_t/m_1750kva_laagbouw_excl._net;KA1;E;PROJECT;S01
000031019179;PD221289;864547;;3534 AM;;N03;E;PROJECT;S05
000031019524;PD225960;604007;;3372 DC;;K15;E;PROJECT;S01
000031019531;PD226290;501844;;3068 SP;;K15;E;PROJECT;S03
101000194723;PD216727;602973;;2992 SZ;wb_>5_aanleg_e_t/m_1750kva_laagbouw_excl._net;KA1;E;PROJECT;S01
000031013212;PD141825;500535;;2991 XG;;N06;G;PROJECT;S01
101000203961;PD226058;504015;;3452 AD;aardgasloos_renoveren_laagbouw_6_uur;KA1;G;PROCES;S05
101000198420;PD220257;602973;;3317 GN;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_excl._net;KA1;E;PROJECT;S01
000031017785;PD203102;864105;;3461 GP;;K15;E;PROJECT;S05
000031019200;PD221292;864547;;2627 AZ;;N03;E;PROJECT;S03
101000097610;PD117451;504238;;3532 CX;grootverbruik_projecten;KA1;E+G;PROJECT;S05
101000197997;PD219804;602973;;3224 TD;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_excl._net;KA1;E;PROJECT;S01
101000194582;PD216696;602973;;3297 AV;wb_>5_aanleg_e_t/m_1750kva_laagbouw_excl._net;KA1;E;PROJECT;S01
000031012904;PD139296;504449;;2911 CA;;N06;E;PROJECT;S05
000031018014;PD205496;504449;;2911 GA;;N06;E;PROJECT;S05
000031017747;PD202696;504449;;2911 GB;;N06;E;PROJECT;S05
101000204318;PD226292;501108;X;3055 JD;cor_groen;KA1;E;PROCES;S03
000031017746;PD202689;504449;;2911 BS;;N06;E;PROJECT;S05
000031017738;PD202699;504449;;2911 HA;;N06;E;PROJECT;S05
000031017737;PD202697;504449;;2911 GB;;N06;E;PROJECT;S05
000031017736;PD202695;504449;;2911 GB;;N06;E;PROJECT;S05
000031017735;PD202694;504449;;2911 BS;;N06;E;PROJECT;S05
101000195042;PD217130;602973;;3261 LT;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_excl._net;KA1;E;PROJECT;S01
000031017502;PD200141;504449;;2911 GB;;N06;E+G;PROJECT;S05
000031016689;PD189847;504449;;2913 LK;;N06;E;PROJECT;S05
000031019479;PD226034;602973;;3089 TE;;K15;E;PROJECT;S01
000031019496;PD225679;602973;;3072 TS;;K15;E;PROJECT;S01
000031013213;PD141828;500535;;2991 XG;;N06;G;PROJECT;S01
000031012611;PD135953;500535;;2991 XG;;N06;G;PROJECT;S01
000031010257;PD084647;502012;;3192 DA;;N06;E+G;PROJECT;S01
000031010276;PD084639;502012;;3192 DA;;N06;G;PROJECT;S01
101000204178;PD226304;765816;X;3439 LD;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000204322;PD226306;750549;X;2574 TN;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S03
101000204229;PD226307;501108;X;3055 JD;cor_groen;KA1;E;PROCES;S03
101000197579;PD219405;501686;;3143 DB;gvb-proj._aanleg_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S03
101000203404;PD225258;761476;;2495 AA;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;G;PROJECT;S03
101000204305;PD226250;504015;;3911 RV;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S05
101000204218;PD226264;501360;;3316 EJ;combi_laagbouw_groen;KA1;E+G;PROCES;S01
101000203534;PD225535;504461;;3959 AP;combi_laagbouw_groen;KA1;E+G;PROCES;S05
101000204328;PD226328;503400;X;3342 BX;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000204186;PD226340;603329;X;3281 AN;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000201442;PD223325;503950;;3645 AZ;aanleg_laagbouw_oranje;KA1;E;PROCES;S05
101000203276;PD225339;504461;;3903 AJ;combi_laagbouw_groen;KA1;E+G;PROCES;S05
101000200079;PD221839;761476;;2289 AL;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;G;PROJECT;S03
101000204333;PD226347;750549;X;2624 AN;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000204339;PD226360;750549;X;2518 PN;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S03
101000200038;PD221680;503895;;3061 EW;sloop_enkelvoudig_primair;KA1;E;PROCES;S03
101000204251;PD226364;504015;;3545 NA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
000031015564;PD174341;766213;;3211 AD;;N01;E;PROJECT;S01
101000202246;PD224123;504431;;3081 CN;aanleg_laagbouw_oranje;KA1;E;PROCES;S01
101000204341;PD226366;503400;X;3271 TN;VERLICHT;KA1;E;PROCES;S01
101000204195;PD226365;603329;X;3317 KE;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
000031019323;PD222736;501717;;3029 BG;;K15;E;PROJECT;S03
101000204196;PD226373;501065;X;3992 BD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000204344;PD226375;503400;X;4221 LX;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000204198;PD226378;503400;X;2957 EB;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000204345;PD226379;603329;X;3202 AB;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000204260;PD226383;862107;X;2661 SJ;verzwaren_compleet_vervangen;KA1;E;PROCES;S03
101000204348;PD226386;504250;X;3512 VN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000204401;PD226389;603329;X;3231 XD;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000204404;PD226396;763193;X;9285 TT;GASLOOS;KA1;G;PROCES;S05
101000204227;PD226300;749620;;1901 SZ;GASLOOS;KA1;G;PROCES;S02
101000201825;PD223685;604377;;2631 RV;elektrisch_vervoer_projecten;KA1;E;PROJECT;S03
101000204405;PD226400;503400;X;3162 XM;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000203932;PD225949;504382;;3371 GE;combi_laagbouw_groen;KA1;E;PROCES;S01
000031001823;PD001779;500079;;3813 DP;;N06;G;PROJECT;S05
000031006146;PD012039;500079;;3817 AE;;N06;G;PROJECT;S05
101000203880;PD225988;504382;;3351 ED;combi_laagbouw_groen;KA1;E;PROCES;S01
101000204202;PD226205;504382;;4201 GE;combi_laagbouw_groen;KA1;E+G;PROCES;S01
101000204168;PD226270;504382;;2967 XS;combi_laagbouw_groen;KA1;E;PROCES;S01
101000204162;PD226259;501360;;2641 NZ;combi_laagbouw_groen;KA1;E;PROCES;S03
101000204336;PD226352;501360;;2841 MJ;combi_laagbouw_groen;KA1;E;PROCES;S05
101000202047;PD223974;503895;;3022 DH;verplaatsen_laagbouw_oranje;KA1;G;PROCES;S03
101000204351;PD226392;501360;;2809 PW;combi_laagbouw_groen;KA1;E;PROCES;S05
101000204269;PD226409;504250;X;3452 AS;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000165195;PD186259;503895;;2518 EP;sloop_enkelvoudig_primair;KA1;E;PROCES;S03
101000204416;PD226418;862107;X;3023 DJ;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000204357;PD226422;603329;X;3319 GS;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S01
101000203445;PD225389;503883;;3705 JW;elektrisch_vervoer_proces_oranje;KA1;E;PROCES;S05
101000204271;PD226424;603329;X;3079 DJ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000204272;PD226425;603329;X;3083 DX;GASLOOS;KA1;G;PROCES;S01
101000204274;PD226431;501065;X;3813 BV;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000204421;PD226432;503400;X;3261 LW;verzwaren_compleet_vervangen;KA1;E;PROCES;S01
101000204423;PD226440;862107;X;2651 PX;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S03
101000204278;PD226444;504250;X;3562 AM;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000204279;PD226446;862107;X;2286 MJ;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000204364;PD226448;750549;X;2595 GL;verzwaren_compleet_vervangen;KA1;E;PROCES;S03
101000204426;PD226451;750549;X;2515 TP;VERLICHT;KA1;E;PROCES;S03
101000204282;PD226453;750549;X;2512 BB;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000204427;PD226454;501065;X;3743 AL;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000204429;PD226458;862107;X;2281 AX;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000204284;PD226459;504250;X;3544 MN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
000031015327;PD171807;605152;;2641 ZZ;;K12;E+G;PROJECT;S03
000031019435;PD224541;604598;;3825 LA;;N06;E;PROJECT;S05
000031019434;PD224534;604598;;3825 LJ;;N06;E;PROJECT;S05
000031019226;PD221420;604598;;3822 VE;;N06;E;PROJECT;S05
000031019224;PD221382;604598;;3822 WJ;;N06;E;PROJECT;S05
000031019205;PD221450;604598;;3822 VL;;N06;E;PROJECT;S05
000031019194;PD221404;604598;;3822 EM;;N06;E;PROJECT;S05
101000204289;PD226467;749620;;1432 BJ;GASLOOS;KA1;G;PROCES;S02
101000203565;PD225627;501701;;3341 VK;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S01
101000203623;PD225633;501701;;3342 AA;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S01
101000204290;PD226469;862107;X;3134 NW;verzwaren_vervangen_aansluitkast;KA1;E;PROCES;S03
101000204431;PD226472;300515;;2541 CJ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S03
101000199616;PD221492;501737;;2728 PE;wb_>5_aanleg_e_t/m_1750kva_hoogbouw_incl._net;KA1;E;PROJECT;S03
101000204294;PD226480;504250;X;3532 GK;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000203941;PD225971;501737;;2723 RJ;wb_>5_aanleg_e_t/m_1750kva_laagbouw_incl._net;KA1;E;PROJECT;S03
101000204374;PD226482;765816;X;2802 RC;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000204295;PD226483;501042;;2957 NJ;elektrisch_vervoer_proces_groen;KA1;E;PROCES;S01
101000204420;PD226430;504015;;3436 CR;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000204372;PD226474;504015;;3741 WJ;aardgasloos_renoveren_laagbouw_6_uur;KA1;G;PROCES;S05
101000204340;PD226362;501360;;2995 XG;combi_laagbouw_groen;KA1;E;PROCES;S01
101000197557;PD219337;604265;;2101 RE;LAADPAAL;KA1;E;PROCES;S02
101000204437;PD226493;501065;X;3951 WL;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000204378;PD226490;501042;;3297 AV;elektrisch_vervoer_proces_groen;KA1;E;PROCES;S01
101000204379;PD226494;503400;X;3235 KZ;VERLICHT;KA1;E;PROCES;S01
101000204501;PD226508;300515;;2595 AA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S03
101000204373;PD226481;504015;;3572 LH;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000204441;PD226517;501065;X;3769 AV;VERLICHT;KA1;E;PROCES;S05
101000204390;PD226521;504250;X;3405 BL;verzwaren_zekeringwissel;KA1;E;PROCES;S05
